id,name,ra_deg,dec_deg,mag
38872,HIP 38872,119.326770,-44.109859,5.08
38879,HIP 38879,119.333625,-47.890705,6.21
38901,HIP 38901,119.417115,-30.334570,4.76
38908,HIP 38908,119.444190,-60.303072,5.59
38917,HIP 38917,119.465520,-45.577669,5.14
38925,HIP 38925,119.478345,-40.784352,6.46
38945,HIP 38945,119.524560,7.213530,6.42
38957,HIP 38957,119.560170,-49.244912,4.47
38959,HIP 38959,119.568975,43.977374,6.36
38962,14    CMi,119.586060,2.224767,5.30
38963,HIP 38963,119.589360,-51.448472,6.44
38975,HIP 38975,119.631135,16.518680,6.05
38994,HIP 38994,119.710650,-60.824462,5.77
39014,HIP 39014,119.757525,-45.215844,5.98
39023,12    Pup,119.773815,-23.310396,5.09
39035,HIP 39035,119.801280,-49.976851,6.35
39038,HIP 39038,119.806500,-49.973772,6.37
39041,HIP 39041,119.815725,-73.244171,6.33
39061,HIP 39061,119.868255,-39.296944,5.22
39067,HIP 39067,119.896065,13.242166,6.05
39070,HIP 39070,119.906430,-60.587061,5.19
39073,HIP 39073,119.917035,-60.207351,6.30
39079,27    Mon,119.933970,-3.679583,4.93
39094,HIP 39094,119.964075,36.082075,6.50
39095,HIP 39095,119.966880,-18.399228,4.61
39117,HIP 39117,120.048960,73.917919,5.37
39122,HIP 39122,120.061245,-48.981509,6.01
39138,HIP 39138,120.083205,-63.567456,4.81
39153,HIP 39153,120.120675,-48.871768,6.13
39172,HIP 39172,120.183900,-2.881917,6.41
39177,3    Cnc,120.197115,17.308703,5.60
39180,HIP 39180,120.200430,19.816216,6.30
39184,HIP 39184,120.208125,-54.151275,5.87
39191,2Ome1Cnc,120.232800,25.392836,5.87
39194,HIP 39194,120.253260,23.583093,6.34
39198,HIP 39198,120.264180,-6.419195,6.45
39211,28    Mon,120.305565,-1.392608,4.69
39213,HIP 39213,120.307875,4.879824,5.65
39221,HIP 39221,120.336510,59.047398,5.78
39225,HIP 39225,120.346020,-54.515530,6.12
39236,5    Cnc,120.376200,16.455309,5.99
39238,HIP 39238,120.381570,-55.454655,6.28
39251,HIP 39251,120.406365,-37.283720,5.90
39261,53    Cam,120.426975,60.324353,6.02
39263,4Ome2Cnc,120.432330,25.089465,6.32
39271,HIP 39271,120.461370,8.913991,6.22
39279,HIP 39279,120.479940,35.413069,6.34
39299,HIP 39299,120.525555,-37.050043,6.31
39311,HIP 39311,120.566400,2.334571,4.39
39326,HIP 39326,120.608205,-6.337135,6.34
39340,HIP 39340,120.628395,63.090306,6.09
39348,HIP 39348,120.649170,57.273627,6.48
39360,HIP 39360,120.686610,-41.309828,5.52
39380,HIP 39380,120.767340,-32.463548,5.83
39420,HIP 39420,120.873375,-42.948327,6.28
39424,Chi Gem,120.879510,27.794332,4.94
39429,Naos,120.896055,-40.003148,2.21
39487,HIP 39487,121.067460,-32.674829,5.25
39514,HIP 39514,121.135995,-25.699737,6.35
39524,14    Pup,121.172580,-19.728148,6.12
39527,HIP 39527,121.176675,-50.590396,5.96
39530,HIP 39530,121.178895,-62.836347,6.25
39535,HIP 39535,121.188765,18.842020,6.21
39538,HIP 39538,121.196520,79.479612,5.39
39566,HIP 39566,121.265445,-53.107921,5.52
39567,8    Cnc,121.268700,13.118215,5.14
39584,HIP 39584,121.334610,-46.978411,6.18
39607,HIP 39607,121.404405,27.529736,6.21
39617,HIP 39617,121.437015,-33.569435,6.15
39625,HIP 39625,121.456800,-0.573320,6.40
39659,9Mu 1Cnc,121.576650,22.635490,5.96
39675,HIP 39675,121.614225,-9.244457,6.25
39690,HIP 39690,121.668090,-45.266015,5.04
39691,HIP 39691,121.673370,-48.497389,6.34
39722,28    Lyn,121.791435,43.260365,6.35
39730,HIP 39730,121.816695,-17.368744,6.50
39734,HIP 39734,121.825170,-20.554342,5.33
39757,Tureis,121.886055,-24.304324,2.83
39780,10Mu 2Cnc,121.941060,21.581816,5.30
39794,Eps Vol,121.982595,-68.617062,4.35
39843,HIP 39843,122.102685,-63.800821,6.32
39847,27    Lyn,122.114445,51.506670,4.78
39863,29Zet Mon,122.148540,-2.983786,4.36
39866,HIP 39866,122.156850,-37.681221,6.36
39874,12    Cnc,122.176860,13.640917,6.25
39876,HIP 39876,122.181585,-20.363173,6.37
39898,HIP 39898,122.236860,-11.339650,6.31
39903,HIP 39903,122.253195,-61.302429,4.74
39906,16    Pup,122.256825,-19.245014,4.40
39919,HIP 39919,122.289615,-48.684413,5.66
39920,HIP 39920,122.292450,-35.455015,6.21
39938,HIP 39938,122.346060,42.430609,6.26
39943,HIP 39943,122.368890,-16.248922,5.66
39953,Gam2Vel,122.383140,-47.336588,1.75
39957,HIP 39957,122.390130,-56.085384,5.66
39958,HIP 39958,122.396595,29.093076,6.47
39961,HIP 39961,122.399655,-44.122773,5.20
39970,HIP 39970,122.429820,-47.937193,5.23
39974,HIP 39974,122.448735,-42.640803,6.27
39995,HIP 39995,122.515785,58.248242,5.91
40007,HIP 40007,122.554620,25.844481,6.44
40016,HIP 40016,122.585700,-49.237347,6.46
40023,14Psi Cnc,122.613270,25.507334,5.73
40035,18    Pup,122.665965,-13.799207,5.53
40058,HIP 40058,122.745360,14.629474,6.22
40063,HIP 40063,122.757015,-37.292372,6.42
40077,HIP 40077,122.794980,-48.461994,5.83
40084,19    Pup,122.817945,-12.926999,4.72
40085,HIP 40085,122.819160,9.821230,6.08
40086,HIP 40086,122.825250,54.540238,6.48
40091,HIP 40091,122.839560,-39.618545,4.44
40096,HIP 40096,122.857890,-42.987278,4.73
40107,HIP 40107,122.887515,-7.772539,5.36
40155,HIP 40155,122.999865,-46.644351,5.77
40160,HIP 40160,123.025245,-43.400440,6.48
40167,Tegmine,123.053025,17.647771,4.67
40183,HIP 40183,123.128310,-46.264285,6.00
40215,HIP 40215,123.203280,68.474072,5.34
40220,HIP 40220,123.214815,-37.924470,6.40
40231,HIP 40231,123.248880,16.514320,6.03
40240,15    Cnc,123.286950,29.656536,5.62
40259,20    Pup,123.333195,-15.788221,4.99
40263,HIP 40263,123.340725,-1.165885,6.48
40274,HIP 40274,123.372990,-35.899518,4.78
40282,HIP 40282,123.392670,-50.196072,5.52
40285,HIP 40285,123.400650,-46.991628,5.14
40291,HIP 40291,123.421125,-33.569528,6.38
40299,HIP 40299,123.440220,-46.578684,6.49
40305,HIP 40305,123.459105,56.452246,5.88
40321,HIP 40321,123.492975,-36.322281,5.09
40324,HIP 40324,123.494580,-36.340777,6.11
40326,HIP 40326,123.512145,-40.347890,4.42
40341,HIP 40341,123.545985,-32.140711,6.07
40342,HIP 40342,123.546420,17.675955,6.47
40344,HIP 40344,123.555255,-35.490019,5.77
40354,HIP 40354,123.587475,13.048296,6.39
40357,HIP 40357,123.599475,-45.834522,5.86
40397,HIP 40397,123.713505,-46.485892,6.45
40429,HIP 40429,123.816405,-62.915643,5.16
40433,HIP 40433,123.846915,-50.449222,6.44
40474,HIP 40474,123.960465,60.380602,6.43
40476,HIP 40476,123.968940,-30.925944,6.22
40485,HIP 40485,123.995100,-35.903191,6.15
40526,Tarf,124.128840,9.185545,3.53
40559,HIP 40559,124.224810,84.057642,6.45
40604,21    Pup,124.346385,-16.285111,6.32
40617,HIP 40617,124.381875,8.866310,6.28
40639,HIP 40639,124.442295,-36.067591,6.42
40646,29    Lyn,124.460070,59.571133,5.63
40655,HIP 40655,124.482345,-59.166825,6.47
40656,HIP 40656,124.492830,-30.003697,6.43
40675,HIP 40675,124.560090,15.677920,6.42
40677,HIP 40677,124.565820,54.143696,6.26
40678,HIP 40678,124.572480,-35.451703,5.59
40680,HIP 40680,124.578285,-65.613192,5.06
40693,HIP 40693,124.599765,-12.632173,5.95
40702,Alp Cha,124.630545,-76.919722,4.05
40706,HIP 40706,124.638870,-36.659288,4.44
40749,HIP 40749,124.773285,-48.197853,6.45
40766,HIP 40766,124.812840,-10.165754,6.31
40772,HIP 40772,124.821555,62.507159,5.73
40787,HIP 40787,124.872975,-34.590137,6.44
40793,HIP 40793,124.884300,75.756907,5.55
40817,Kap1Vol,124.954110,-71.514906,5.33
40818,HIP 40818,124.957770,3.948032,6.04
40834,Kap2Vol,125.002290,-71.505377,5.63
40843,18Chi Cnc,125.016090,27.217707,5.13
40858,HIP 40858,125.054160,-0.909314,6.18
40859,HIP 40859,125.070915,-5.329930,6.12
40866,HIP 40866,125.087370,20.747721,5.80
40875,30    Lyn,125.108460,57.743278,5.89
40876,HIP 40876,125.113950,-22.924680,6.12
40878,HIP 40878,125.121345,53.574092,6.50
40881,Piautos,125.133900,24.022314,5.92
40888,The Cha,125.161725,-77.484477,4.34
40889,HIP 40889,125.167995,72.407232,6.00
40926,HIP 40926,125.281845,-64.106002,6.11
40932,HIP 40932,125.300415,-57.973220,5.96
40943,HIP 40943,125.337690,-36.484177,5.18
40944,HIP 40944,125.338425,-20.079058,5.58
40945,HIP 40945,125.345955,-33.054366,4.83
40947,HIP 40947,125.350770,-39.620714,6.15
40990,HIP 40990,125.477535,-17.586334,5.71
41003,Eta Vol,125.518770,-73.399985,5.28
41011,HIP 41011,125.539710,74.820364,6.40
41036,HIP 41036,125.625690,-6.179158,6.14
41037,Avior,125.628540,-59.509483,1.86
41039,HIP 41039,125.632065,-48.490381,4.79
41060,HIP 41060,125.683605,60.631236,6.42
41067,22    Pup,125.695200,-13.054793,6.13
41074,HIP 41074,125.708070,-26.348220,5.88
41075,Alsciaukat,125.708820,43.188131,4.25
41080,HIP 41080,125.725395,-7.543120,5.92
41081,HIP 41081,125.729865,-52.123730,5.89
41107,HIP 41107,125.820555,-38.286079,6.28
41117,20    Cnc,125.841000,18.332200,5.94
41152,HIP 41152,125.952135,53.219712,5.52
41163,21    Cnc,125.980050,10.632063,6.11
41191,HIP 41191,126.084555,-80.914202,5.67
41208,HIP 41208,126.137895,82.430759,6.28
41211,1    Hya,126.145890,-3.751240,5.61
41214,HIP 41214,126.151815,-4.717000,6.03
41224,HIP 41224,126.178215,42.005242,6.02
41242,HIP 41242,126.229920,-23.153745,5.67
41250,HIP 41250,126.238365,-42.769834,5.97
41260,HIP 41260,126.265590,-24.046212,5.32
41262,HIP 41262,126.270360,35.011409,6.08
41282,HIP 41282,126.329175,-21.045956,6.01
41296,HIP 41296,126.380550,-51.727415,5.18
41299,HIP 41299,126.398070,2.102209,5.74
41306,HIP 41306,126.414015,-17.439405,6.44
41307,HIP 41307,126.415140,-3.906424,3.91
41312,Bet Vol,126.434265,-66.136890,3.77
41319,25    Cnc,126.457845,17.046267,6.11
41321,HIP 41321,126.465030,-64.600618,5.95
41323,HIP 41323,126.466305,-42.153072,5.45
41325,HIP 41325,126.478200,7.564506,5.13
41328,HIP 41328,126.481620,-14.929661,5.96
41361,HIP 41361,126.573885,-39.058956,6.07
41373,HIP 41373,126.605085,-52.807500,6.05
41375,2    Hya,126.613365,-3.987479,5.60
41377,22Phi1Cnc,126.615450,27.893583,5.58
41395,HIP 41395,126.674805,-12.534602,5.52
41400,27    Cnc,126.683085,12.654612,5.56
41404,23Phi2Cnc,126.696120,26.935489,6.30
41426,HIP 41426,126.740745,-52.704950,6.49
41449,HIP 41449,126.818415,-31.672734,6.33
41451,HIP 41451,126.819900,-70.093482,5.51
41483,HIP 41483,126.902550,-53.088480,5.08
41484,HIP 41484,126.903285,45.652987,6.32
41515,HIP 41515,126.997590,-35.113761,5.75
41547,HIP 41547,127.082445,-8.816280,6.43
41564,HIP 41564,127.121475,-2.517126,6.42
41572,HIP 41572,127.150170,-23.070981,6.50
41574,28    Cnc,127.153260,24.144934,6.05
41578,29    Cnc,127.155585,14.210822,5.94
41597,HIP 41597,127.212510,-9.748582,6.01
41616,HIP 41616,127.269810,-47.928923,5.33
41621,HIP 41621,127.281540,-44.160413,5.82
41639,HIP 41639,127.364520,-44.724812,5.03
41644,HIP 41644,127.374195,-54.211761,6.44
41653,HIP 41653,127.401630,-55.190936,6.36
41674,HIP 41674,127.440165,-46.331693,5.98
41676,HIP 41676,127.442730,67.297441,5.89
41704,Muscida,127.566465,60.718169,3.35
41723,HIP 41723,127.619220,-32.159285,5.61
41737,HIP 41737,127.663470,-44.737320,6.30
41781,HIP 41781,127.794300,-47.866620,6.39
41798,HIP 41798,127.833195,37.264942,6.18
41806,HIP 41806,127.852905,-39.064110,6.31
41813,HIP 41813,127.873245,-54.394010,6.34
41816,30Ups1Cnc,127.877175,24.081105,5.71
41817,HIP 41817,127.878855,-19.577462,5.42
41822,31The Cnc,127.898880,18.094420,5.33
41833,HIP 41833,127.922070,18.987732,6.50
41861,HIP 41861,128.020680,-53.211920,5.68
41893,HIP 41893,128.139000,-15.030143,6.38
41894,HIP 41894,128.139345,53.114848,6.23
41904,34    Cnc,128.166135,10.066008,6.48
41905,HIP 41905,128.168775,-47.042108,6.49
41907,HIP 41907,128.174355,-73.356790,6.11
41909,33Eta Cnc,128.177085,20.441162,5.33
41926,HIP 41926,128.215035,-31.500853,6.38
41927,HIP 41927,128.222025,69.319901,6.31
41935,HIP 41935,128.229150,38.016368,5.88
41939,HIP 41939,128.243760,-34.634039,6.36
41940,32Ups2Cnc,128.250450,24.084790,6.35
41941,HIP 41941,128.257755,-45.752906,6.36
41949,HIP 41949,128.270190,-24.606960,6.19
41970,HIP 41970,128.332755,-38.370676,6.48
41975,32    Lyn,128.340630,36.436429,6.20
41986,HIP 41986,128.376150,-46.970661,6.25
42001,HIP 42001,128.410140,-38.848815,5.92
42008,HIP 42008,128.431155,4.757000,5.89
42010,HIP 42010,128.437695,13.257311,6.26
42028,HIP 42028,128.506740,-2.151555,5.80
42049,HIP 42049,128.555625,8.452339,6.04
42070,HIP 42070,128.621895,-37.611169,6.28
42071,HIP 42071,128.623770,-27.098161,6.40
42075,HIP 42075,128.633100,-32.598744,6.41
42080,2    UMa,128.650665,65.145170,5.47
42088,HIP 42088,128.681670,-49.944203,5.01
42090,33    Lyn,128.682870,36.419619,5.76
42123,HIP 42123,128.802180,-39.970452,6.44
42129,HIP 42129,128.814870,-58.224735,5.27
42134,HIP 42134,128.832000,-58.009228,4.84
42142,HIP 42142,128.853990,2.743449,6.35
42146,3    Hya,128.867490,-7.982292,5.72
42147,HIP 42147,128.869605,-26.843487,5.95
42172,HIP 42172,128.962395,6.620220,5.91
42177,HIP 42177,128.966805,-50.969651,5.79
42187,HIP 42187,129.032130,15.313632,6.33
42249,HIP 42249,129.203205,74.723677,6.31
42265,36    Cnc,129.274050,9.655580,5.92
42286,HIP 42286,129.328500,-62.853465,5.45
42299,HIP 42299,129.363225,-4.933999,6.18
42312,HIP 42312,129.410985,-42.989081,4.11
42313,4Del Hya,129.414030,5.703782,4.14
42334,Eta Pyx,129.467310,-26.255000,5.24
42365,HIP 42365,129.579105,32.802021,5.96
42372,HIP 42372,129.592560,53.401539,5.66
42394,HIP 42394,129.667890,-19.736904,6.32
42400,HIP 42400,129.686730,-53.090381,6.45
42402,Minchir,129.689325,3.341435,4.45
42415,HIP 42415,129.749580,52.925079,6.34
42425,The Vol,129.771420,-70.386745,5.19
42430,HIP 42430,129.782970,-22.661875,5.05
42434,HIP 42434,129.792030,59.939126,6.47
42438,3Pi 1UMa,129.798855,65.020907,5.63
42440,HIP 42440,129.805080,-60.317289,6.35
42452,HIP 42452,129.823470,52.711623,5.91
42455,HIP 42455,129.842160,-36.606685,6.12
42459,HIP 42459,129.849390,-53.439767,5.45
42462,HIP 42462,129.852315,8.017600,6.46
42483,Zet Pyx,129.926985,-29.561084,4.86
42484,HIP 42484,129.927615,73.629678,6.16
42504,HIP 42504,129.990030,-53.054729,5.18
42509,6    Hya,130.006140,-12.475372,4.98
42515,Bet Pyx,130.025595,-35.308352,3.97
42516,39    Cnc,130.026750,20.007788,6.39
42527,4Pi 2UMa,130.053600,64.327936,4.59
42535,HIP 42535,130.072815,-53.015398,5.56
42536,HIP 42536,130.073310,-52.921887,3.60
42538,HIP 42538,130.076220,31.941898,6.21
42540,HIP 42540,130.079940,-40.263875,5.20
42549,HIP 42549,130.092030,19.669938,6.42
42556,Meleph,130.112550,19.544808,6.29
42564,HIP 42564,130.146915,-45.191103,5.67
42568,HIP 42568,130.154295,-59.761003,4.31
42570,HIP 42570,130.156545,-46.648744,3.77
42579,HIP 42579,130.181415,-57.545490,6.34
42604,34    Lyn,130.254435,45.834010,5.35
42614,HIP 42614,130.272180,-48.922680,5.90
42624,HIP 42624,130.304730,-47.317125,4.74
42637,Eta Cha,130.331595,-78.963359,5.46
42662,9    Hya,130.430565,-15.943384,4.87
42679,HIP 42679,130.487130,-45.410714,5.20
42701,HIP 42701,130.540890,-11.966008,6.46
42712,HIP 42712,130.567470,-48.099090,5.48
42715,HIP 42715,130.579170,-53.100056,5.49
42717,HIP 42717,130.586895,-55.774557,6.26
42726,HIP 42726,130.605810,-53.113984,4.83
42775,HIP 42775,130.737495,-35.943301,6.42
42777,HIP 42777,130.750695,46.900845,6.21
42794,HIP 42794,130.801215,-79.070082,6.05
42795,45    Cnc,130.801365,12.680876,5.62
42799,7Eta Hya,130.806150,3.398662,4.30
42806,Asellus Borealis,130.821465,21.468501,4.66
42828,Alp Pyx,130.898085,-33.186385,3.68
42834,HIP 42834,130.917810,-49.822802,5.15
42835,HIP 42835,130.918230,-7.233730,4.63
42850,HIP 42850,130.976370,-68.211580,6.33
42854,HIP 42854,130.999080,4.334558,6.37
42884,HIP 42884,131.099805,-42.649276,4.05
42895,HIP 42895,131.125050,-65.825429,6.03
42911,Asellus Australis,131.171250,18.154309,3.94
42913,Alsephina,131.175885,-54.708821,1.93
42917,49    Cnc,131.187660,10.081670,5.63
42923,HIP 42923,131.216370,-37.147249,5.74
42928,HIP 42928,131.229795,-21.167826,6.10
42931,10    Hya,131.255340,5.680588,6.13
42936,HIP 42936,131.273115,-58.724319,6.20
42951,HIP 42951,131.336535,-2.601062,6.41
42954,46    Cnc,131.339265,30.697752,6.12
42981,HIP 42981,131.395275,4.664376,6.45
43002,HIP 43002,131.455350,-25.388088,6.07
43012,HIP 43012,131.480085,-79.504373,5.79
43023,HIP 43023,131.506860,-46.041527,3.87
43026,HIP 43026,131.510310,-2.048655,5.70
43035,HIP 43035,131.528640,-11.006768,6.22
43067,12    Hya,131.593905,-13.547720,4.32
43073,HIP 43073,131.599005,-41.125389,6.21
43082,HIP 43082,131.627280,-45.912504,5.43
43103,48Iot Cnc,131.674260,28.759898,4.03
43105,HIP 43105,131.677305,-56.769776,4.50
43109,Ashlesha,131.693805,6.418809,3.38
43114,HIP 43114,131.705175,-34.622945,6.33
43121,50    Cnc,131.733405,12.109952,5.89
43142,HIP 43142,131.812440,-1.897033,5.28
43148,HIP 43148,131.828520,-46.155415,5.71
43152,HIP 43152,131.839455,-17.052878,6.48
43177,HIP 43177,131.918310,-41.736792,6.35
43195,HIP 43195,132.000960,-52.850151,6.29
43204,HIP 43204,132.020325,-6.558839,6.09
43209,HIP 43209,132.036570,-42.463446,6.43
43215,HIP 43215,132.060945,-28.638800,6.42
43234,13Rho Hya,132.108210,5.837812,4.35
43246,HIP 43246,132.156045,-1.044836,6.42
43266,HIP 43266,132.205290,66.708083,6.20
43305,14    Hya,132.340530,-3.443023,5.30
43325,HIP 43325,132.413175,-40.320158,5.47
43338,HIP 43338,132.437265,-21.048440,6.48
43347,HIP 43347,132.448500,-45.307875,4.94
43351,HIP 43351,132.458895,-72.551240,6.10
43352,HIP 43352,132.464580,-32.780525,5.19
43354,HIP 43354,132.468180,-39.141603,6.38
43370,HIP 43370,132.509295,-29.462997,5.86
43392,HIP 43392,132.587580,-42.089791,6.00
43394,HIP 43394,132.590160,-28.617619,6.17
43409,Gam Pyx,132.633060,-27.709844,4.02
43410,HIP 43410,132.634290,33.285052,6.22
43413,HIP 43413,132.639420,-46.529187,5.09
43414,HIP 43414,132.644730,-66.792981,5.34
43427,HIP 43427,132.688020,18.832183,6.41
43454,54    Cnc,132.756105,15.350651,6.36
43496,15    Hya,132.893385,-7.177226,5.55
43499,HIP 43499,132.902175,-57.633577,5.59
43520,HIP 43520,132.958485,-44.150931,6.38
43528,HIP 43528,132.981645,-40.986584,6.49
43531,35    Lyn,132.986805,43.726603,5.15
43550,HIP 43550,133.041795,42.002735,5.98
43553,HIP 43553,133.049040,45.312819,5.96
43570,HIP 43570,133.100760,5.340311,6.34
43573,HIP 43573,133.108905,-32.509322,6.49
43575,53    Cnc,133.119120,28.259159,6.25
43580,HIP 43580,133.128180,-13.232942,6.12
43584,51Sig1Cnc,133.144260,32.474157,5.67
43587,Copernicus,133.149375,28.330819,5.96
43589,HIP 43589,133.160865,-48.359097,5.92
43590,HIP 43590,133.161240,-36.545342,6.41
43593,HIP 43593,133.170075,-52.128906,6.39
43603,HIP 43603,133.200075,-38.724086,5.79
43620,HIP 43620,133.265790,-56.649485,6.02
43623,HIP 43623,133.272150,-16.952471,6.43
43624,HIP 43624,133.274745,59.056140,6.35
43644,5    UMa,133.344015,61.962268,5.72
43669,HIP 43669,133.452765,-60.353909,5.78
43671,HIP 43671,133.460820,-47.520778,5.31
43673,HIP 43673,133.461495,-40.447542,6.42
43685,HIP 43685,133.482015,35.538294,6.14
43721,57    Cnc,133.561365,30.579115,5.40
43726,HIP 43726,133.574790,-5.434459,6.01
43763,HIP 43763,133.725165,-58.239658,6.36
43783,HIP 43783,133.761855,-60.644609,3.84
43797,HIP 43797,133.799040,-54.965768,5.70
43798,HIP 43798,133.801785,-18.241189,5.75
43807,HIP 43807,133.830030,-45.041670,6.26
43811,HIP 43811,133.845330,17.231276,6.28
43813,16Zet Hya,133.848450,5.945563,3.11
43822,17    Hya,133.873365,-7.971153,6.07
43825,Del Pyx,133.881510,-27.681871,4.87
43834,58Rho2Cnc,133.915335,27.927481,5.23
43850,HIP 43850,133.977030,-15.439536,6.47
43851,60    Cnc,133.981455,11.626023,5.44
43853,HIP 43853,133.982940,-23.818303,6.39
43878,HIP 43878,134.080290,-52.723475,4.68
43894,HIP 43894,134.127210,40.201474,5.90
43899,HIP 43899,134.142195,-16.708748,5.95
43902,HIP 43902,134.154330,4.236581,6.13
43903,6    UMa,134.156115,64.603831,5.57
43908,Zet Oct,134.174235,-85.663152,5.43
43923,HIP 43923,134.208270,45.631646,5.72
43932,59Sig2Cnc,134.235840,32.910430,5.44
43937,HIP 43937,134.243430,-59.229338,4.93
43957,HIP 43957,134.284500,17.143751,6.17
43970,62Omi1Cnc,134.312280,15.322762,5.22
44001,63Omi2Cnc,134.396655,15.581281,5.68
44010,HIP 44010,134.425095,9.387764,6.19
44024,HIP 44024,134.481510,-48.572910,5.88
44031,61    Cnc,134.494425,30.233826,6.25
44066,Acubens,134.621760,11.857701,4.26
44075,HIP 44075,134.683035,-16.132727,5.80
44093,HIP 44093,134.718240,-47.234688,5.17
44126,HIP 44126,134.794710,18.134867,6.30
44127,Talitha,134.802420,48.041826,3.12
44130,HIP 44130,134.815935,-28.806017,6.24
44143,HIP 44143,134.851170,-59.083712,5.17
44148,HIP 44148,134.862015,13.074391,6.49
44154,64Sig3Cnc,134.886075,32.418559,5.23
